576.75477,94956,
576.82407,97011,
576.89337,96437,
576.96268,94671,
577.03198,94431,
577.10128,94230,
577.17058,94512,
577.23988,95571,
577.30917,95472,
577.37847,95103,
577.44777,94704,
577.51706,95247,
577.58635,94672,
577.65565,94296,
577.72494,95051,
577.79423,94694,
577.86352,94567,
577.93281,96912,
578.0021,94020,
578.07138,94869,
578.14067,95432,
578.20996,94232,
578.27924,94366,
578.34852,94600,
578.41781,94508,
578.48709,94622,
578.55637,94436,
578.62565,95002,
578.69492,94425,
578.7642,94721,
578.83348,94252,
578.90275,95704,
578.97203,94258,
579.0413,94991,
579.11057,94876,
579.17985,94749,
579.24912,94362,
579.31839,95100,
579.38766,94679,
579.45692,95334,
579.52619,94955,
579.59546,94967,
579.66472,96197,
579.73399,95784,
579.80325,94691,
579.87251,94316,
579.94177,94123,
580.01103,94370,
580.08029,94622,
580.14955,93950,
580.21881,95336,
580.28806,94216,
580.35732,94014,
580.42657,95775,
580.49583,94408,
580.56508,94448,
580.63433,94534,
580.70358,94519,
580.77283,94077,
580.84208,95385,
580.91133,94857,
580.98057,94361,
581.04982,94351,
581.11906,96339,
581.18831,94480,
581.25755,95357,
581.32679,94094,
581.39603,95047,
581.46527,95478,
581.53451,98857,
581.60375,93684,
581.67298,95744,
581.74222,95280,
581.81145,94069,
581.88069,94606,
581.94992,94703,
582.01915,94969,
582.08838,95973,
582.15761,94899,
582.22684,94560,
582.29607,94009,
582.3653,94723,
582.43452,94686,
582.50375,94714,
582.57297,94504,
582.64219,95234,
582.71142,95304,
582.78064,94715,
582.84986,95881,
582.91908,94516,
582.98829,95081,
583.05751,94637,
583.12673,94646,
583.19594,94781,
583.26516,94796,
583.33437,94861,
583.40358,94160,
583.47279,96403,
583.542,95114,
583.61121,94711,
583.68042,94152,
583.74963,94599,
583.81883,94634,
583.88804,94668,
583.95724,94350,
584.02645,95368,
584.09565,94912,
584.16485,94575,
584.23405,94247,
584.30325,94931,
584.37245,94022,
584.44165,94281,
584.51084,94801,
584.58004,93774,
584.64923,94588,
584.71842,94340,
584.78762,94716,
584.85681,94719,
584.926,94823,
584.99519,94688,
585.06438,95109,
585.13356,93959,
585.20275,94388,
585.27193,95261,
585.34112,95210,
585.4103,94302,
585.47948,94349,
585.54867,94990,
585.61785,95055,
585.68703,95213,
585.7562,93964,
585.82538,94877,
585.89456,94374,
585.96373,95371,
586.03291,94068,
586.10208,94890,
586.17125,94158,
586.24042,95832,
586.30959,94184,
586.37876,94458,
586.44793,94392,
586.5171,94700,
586.58626,94261,
586.65543,95030,
586.72459,94181,
586.79376,94176,
586.86292,96894,
586.93208,94745,
587.00124,94116,
587.0704,95308,
587.13956,94524,
587.20871,95609,
587.27787,95193,
587.34702,94654,
587.41618,94258,
587.48533,95030,
587.55448,94715,
587.62363,95165,
587.69278,95451,
587.76193,94540,
587.83108,95453,
587.90023,94031,
587.96937,95331,
588.03852,95136,
588.10766,94600,
588.17681,94479,
588.24595,100386,
588.31509,94232,
588.38423,96158,
588.45337,94679,
588.5225,94596,
588.59164,94344,
588.66078,94877,
588.72991,94689,
588.79904,95614,
588.86818,95048,
