541.71428,95289,95433,95549,95428,95401,95494,95426,95402,95477,95509,95439,95525,95632,95459,95549,95540,95416,95279,95418,95347,95542,95653,95460,95402,95488,95446,95390,95452,95356,95553,95465,95399,95530,95527,95501,95532,95383,95357,95400,95431,95592,95489,95486,95552,95371,95498,95447,95422,95416,95433,95368,95484,95411,95394,95455,95579,95407,95469,95435,95409,95430,95357,95458,95442,95519,95503,95439,95483,95480,95431,95414,95369,95503,95385,95404,95578,95485,95588,95431,95531,95468,95345,95498,95330,95381,95516,95402,95552,95550,95399,95416,95351,95508,95493,95548,95466,95473,95471,95466,95519,
541.78401,95029,94988,94977,94971,95025,94853,95005,95063,94978,94906,95020,94829,94864,95017,95091,94906,95024,94900,94866,95080,94949,94991,94995,94960,94893,95046,95056,95061,94951,94960,94893,94899,95070,94998,94892,94970,95073,94984,94931,95095,94966,95011,95026,95057,95036,94911,94934,95061,94910,95002,94983,95104,94947,94878,94942,95028,94893,95062,95034,95003,94952,94896,94967,95015,94951,95040,95043,94961,94965,94971,95015,95004,95056,94882,95022,95059,94960,94884,95024,94986,95018,95109,94964,94849,94943,94892,94951,95126,95038,94977,94972,95044,94902,94887,94929,94908,95009,95152,94934,94919,
541.85373,95148,95144,95034,95039,95149,95115,95409,95364,95354,95453,95428,95475,95272,95399,95417,95414,95422,95307,95357,95442,95514,95496,95493,95444,95359,95379,95549,95359,95302,95475,95458,95427,95425,95433,95525,95451,95309,95453,95436,95415,95376,95517,95486,95262,95346,95385,95377,95403,95442,95249,95478,95497,95535,95408,95525,95398,95556,95427,95395,95354,95541,95420,95418,95527,95590,95430,95415,95279,95550,95435,95363,95454,95386,95380,95436,95416,95369,95389,95430,95376,95414,95316,95451,95407,95420,95499,95418,95453,95538,95179,95079,95224,95212,95197,95060,95027,95198,95218,95160,95158,
541.92346,94583,94667,94618,94580,94654,94629,94542,94716,94662,94742,94667,94743,94622,94725,94680,94638,94668,94621,94755,94624,94594,94504,94767,94684,94646,94574,94719,94724,94731,94731,94573,94559,94745,94620,94551,94702,94622,94632,94624,94636,94548,94560,94814,94664,94585,94593,94666,94541,94672,94594,94662,94591,94595,94573,94710,94651,94743,94704,94621,94722,94591,94748,94618,94665,94701,94718,94554,94641,94550,94586,94711,94754,94675,94602,94546,94755,94616,94724,94732,94662,94707,94618,94508,94616,94685,94717,94434,94745,94630,94644,94598,94504,94703,94672,94728,94537,94649,94648,94576,94666,
541.99318,94799,94907,94865,94773,94594,94770,94824,94823,94797,94947,94733,94714,94728,94902,94751,94792,94723,94785,94841,94815,94818,94749,94815,94725,94941,94685,94683,94798,94744,94750,94812,94690,94787,94986,94835,94760,94819,94728,94800,94721,94739,94831,94778,94800,94753,94876,94853,94859,94864,94666,94831,94759,94835,94857,94685,94839,94787,94896,94871,94703,94658,94668,94661,94837,94762,94856,94715,94753,94793,94866,94777,94809,94747,94626,94729,94836,94936,94772,94843,94960,94780,94836,94880,94748,94785,94756,94825,94817,94806,94743,94715,94660,94843,94778,94933,94743,94920,94770,94708,94880,
542.0629,95930,95915,95895,95973,95938,95881,95988,96004,96018,96020,95911,95938,95909,95939,95822,95898,95813,95985,96007,95895,95970,95872,95797,96016,95998,95943,95850,95909,95929,95960,95956,95886,95968,96047,95989,96022,95859,95918,95915,95819,96013,95975,95967,95956,95977,96030,96017,95954,95952,95967,95950,95876,95905,95925,95878,96016,95921,95852,95978,95998,95881,95881,95872,95943,96049,95879,95880,95749,96095,95900,95907,96007,95901,95947,95922,95963,96070,95981,95980,96036,95916,95884,95955,95961,96001,96062,95890,96047,96003,96000,96018,95841,96002,95810,95975,95927,95917,95968,96035,95951,
542.13263,94827,94898,94914,94896,95013,94973,94985,94920,94790,94898,94874,94823,94810,94862,94852,94957,94801,94877,94706,94812,94841,94794,94969,94963,94777,94809,94910,94874,94878,94899,95034,95002,94913,94960,94971,94869,94856,94862,95017,94853,94835,95019,94977,94888,94947,94945,94927,94982,94917,94823,94820,94897,94949,94872,94746,94775,94850,94848,94966,94913,94894,94834,94918,94909,94854,94786,94710,94907,94904,94926,94921,94992,94899,94829,94836,94901,95113,94912,94984,94944,95045,94876,94947,94810,94920,95585,94907,94942,94734,94706,94854,94907,94778,94926,95068,95064,94876,94856,94921,94900,
542.20235,95490,95587,95535,95611,95620,95484,95583,95649,95673,95495,95592,95634,95496,95643,95683,95513,95521,95556,95493,95517,95603,95533,95589,95543,95531,95581,95559,95643,95599,95494,95596,95582,95769,95598,95612,95674,95561,95618,95497,95504,95529,95652,95724,95554,95601,95555,95631,95615,95661,95598,95609,95621,95480,95513,95586,95670,95523,95550,95709,95618,95455,95581,95494,95713,95533,95564,95619,95507,95530,95627,95419,95689,95604,95485,95594,95445,95529,95587,95572,95572,95649,95604,95378,95397,95509,96204,95698,95466,95556,95497,95522,95570,95652,95608,95486,95586,95570,95613,95641,95477,
542.27207,96290,96333,96129,96399,96147,96203,96219,96108,96195,96087,96226,96155,96177,96279,96231,96233,96176,96188,96281,96187,96118,96152,96231,96136,96145,96209,96053,96147,96122,96102,96263,96146,96112,96332,96270,96060,96231,96245,96091,96261,96238,96249,96162,96217,96183,96098,96186,96240,96246,96131,96061,96154,96135,96062,96134,96155,96243,96219,96207,96171,96137,96145,96119,96105,96271,96137,96077,96191,96095,96130,96127,96181,96157,96068,96185,96160,96338,96209,96114,96119,96191,96095,96256,96192,96200,96374,96179,96160,96103,96099,96105,96053,96100,96309,96170,96208,96096,96437,96134,96201,
542.34179,94389,94390,94417,94325,94280,94239,94409,94394,94338,94291,94263,94337,94325,94378,94268,94251,94256,94238,94345,94332,94367,94357,94314,94348,94330,94321,94289,94390,94368,94392,94327,94299,94334,94423,94446,94349,94311,94222,94366,94374,94333,94326,94400,94345,94274,94357,94376,94437,94341,94357,94317,94295,94352,94433,94423,94343,94462,94425,94394,94374,94502,94326,94343,94306,94288,94337,94236,94334,94416,94440,94378,94230,94453,94272,94411,94377,94284,94286,94429,94372,94310,94285,94132,94326,94342,94420,94236,94378,94320,94211,94316,94306,94288,94262,94435,94418,94412,94435,94353,94397,
542.41151,95312,95259,95177,95234,95247,95265,95318,95354,95255,95257,95324,95313,95250,95340,95287,95186,95280,95200,95240,95247,95125,95241,95340,95391,95403,95253,95283,95380,95189,95183,95308,95220,95299,95329,95266,95227,95277,95155,95131,95266,95243,95205,95419,95235,95335,95272,95284,95215,95321,95320,95325,95220,95165,95278,95277,95115,95177,95317,95318,95173,95264,95241,95257,95251,95334,95245,95330,95240,95338,95172,95254,95223,95062,95186,95223,95200,95319,95243,95313,95222,95230,95249,95260,95241,95318,95187,95284,95335,95192,95165,95241,95093,95190,95284,95248,95181,95292,95133,95386,95289,
542.48123,95127,95118,95145,94943,95169,95090,95118,95218,95126,95147,95159,95039,95157,95067,95188,95122,95138,95110,95141,95273,95192,95146,95108,95021,95102,95030,95074,95270,95212,95172,95081,95175,95051,95106,95142,95008,95236,95185,95091,95043,95202,95209,95307,95199,95141,95245,95179,95112,95160,95122,95053,95010,95026,95233,95136,95174,95131,94993,95155,95092,95118,95053,95033,95071,95053,95116,95157,95168,95054,95181,95119,95111,95086,95228,95100,95116,95195,95059,95286,95116,95185,95213,95030,94991,95106,95120,95263,95069,95045,95144,95176,95219,95039,95270,95033,95256,95199,95201,95236,95191,
542.55094,94266,94359,94447,94449,94339,94352,94352,94415,94433,94349,94482,94368,94335,94358,94374,94366,94388,94357,94299,94375,94477,94287,94421,94266,94378,94348,94350,94373,94383,94284,94458,94278,94361,94375,94305,94506,94286,94353,94337,94463,94326,94439,94385,94358,94489,94394,94408,94359,94345,94446,94308,94497,94316,94274,94434,94311,94384,94293,94414,94376,94399,94282,94398,94371,94263,94435,94335,94358,94449,94384,94282,94427,94329,94249,94458,94438,94369,94408,94313,94356,94411,94320,94418,94363,94377,94284,94323,94366,94453,94304,94329,94382,94501,94370,94466,94405,94449,94478,94349,94359,
542.62066,98360,98388,98388,98325,98270,98392,98338,98497,98418,98325,98486,98476,98277,98408,98399,98415,98415,98366,98347,98383,98471,98497,98346,98395,98445,98325,98228,98229,98416,98350,98356,98390,98270,98516,98523,98377,98486,98389,98226,98286,98328,98421,98433,98389,98418,98382,98327,98361,98324,98303,98184,98476,98445,98525,98445,98293,98414,98576,98569,98372,98473,98433,98320,98417,98327,98423,98351,98219,98261,98434,98387,98323,98420,98265,98495,98371,98430,98504,98333,98345,98432,98395,98318,98305,98529,98310,98332,98400,98448,98380,98346,98427,98507,98506,98425,98417,98294,98418,98348,98410,
542.69038,97030,97067,97277,97091,97227,97100,97161,97087,97171,97064,97158,97120,97165,97186,97193,97067,96978,97136,97205,97038,96946,97136,97091,97175,97073,97120,97109,97219,97027,97110,97140,97121,97023,97142,97089,97185,97197,97214,96982,97056,97183,97229,97066,97068,97094,97130,97091,97040,97126,97035,97059,97063,97121,97203,97112,97190,97082,97066,97200,96967,97115,97011,96963,97120,97178,97226,97018,97017,97021,97050,96994,97152,97229,97038,97177,97181,97150,97242,97329,97467,97381,97497,97305,97438,97410,97522,97359,97448,97411,97315,97490,97392,97415,97321,97426,97462,97416,97526,97399,97358,
542.76009,94703,94752,94703,94756,94647,94613,94787,94756,94731,94610,94668,94673,94677,94690,94590,94659,94629,94644,94742,94709,94572,94779,94629,94574,94685,94740,94701,94649,94662,94739,94675,94821,94606,94681,94682,94708,94673,94700,94667,94615,94649,94623,94683,94659,94750,94692,94660,94599,94730,94768,94594,94671,94633,94785,94710,94653,94699,94791,94603,94804,94775,94645,94598,94819,94730,94795,94800,94691,94777,94693,94583,94718,94570,94718,94626,94783,94747,94720,94651,94642,94682,94710,94636,94680,94821,94685,94536,94729,94755,94689,94699,94660,94734,94670,94730,94639,94767,94667,94698,94738,
542.82981,94972,94867,94889,94962,94830,95016,94823,94933,94957,94911,95078,94897,94798,94821,94851,94780,94872,94889,94904,94895,94964,94930,94847,94851,94991,95017,94899,94818,94752,94828,94841,94859,94841,95006,94919,94878,94968,94955,94952,94888,94886,94969,94834,95096,94843,94797,95019,95023,94912,94856,94923,94959,94822,94946,94877,94857,94999,94896,95071,94925,94897,94956,94943,95016,95042,94971,94900,94914,94919,94933,94780,94871,94810,94749,94961,94897,94921,94901,94903,94966,95014,95037,94772,94933,94865,94936,94927,94859,94889,94921,94812,94800,94847,94819,94949,94873,94962,94880,94955,94873,
542.89952,94833,94693,94888,94725,94712,94718,94747,94775,94869,94750,94881,94709,94818,94779,94759,94762,94856,94733,94746,94918,94824,94766,94812,94793,94733,94851,94724,94827,94763,94733,94812,94719,94672,94732,94881,94782,94945,94664,94777,94859,94756,94905,94725,94847,94779,94768,94882,94744,94804,94755,94723,94841,94799,94680,94795,94818,94726,94833,94672,94750,94786,94771,94644,94851,94808,94787,94677,94730,94728,94754,94679,94730,94757,94765,94798,94842,94646,94790,94791,94812,94788,94793,94752,94561,94691,94924,94719,94831,94766,94606,94835,94777,94751,94740,94753,94814,94743,94760,94818,94842,
542.96924,94991,95098,95054,95132,95076,95083,94961,95069,95058,94957,95013,94971,95026,94965,95104,94986,94992,95007,94915,95100,95038,94993,94998,95094,95116,94997,95048,95040,95043,95014,94929,94977,95018,95107,95092,95021,95072,94880,94987,95127,95042,95055,94983,95005,95119,95123,95061,94975,95105,95005,94990,94966,94971,95010,95008,95023,95091,95039,94873,95018,95042,94903,94997,95047,95057,95195,95015,94997,94995,94963,95053,94945,95075,94947,94988,95072,94977,95066,95015,95076,95090,95017,95059,94924,95033,95181,95011,95005,95053,95102,94975,94864,95220,95110,95298,95181,95226,95119,95105,95060,
543.03895,94260,94412,94128,94209,94084,94246,94291,94206,94300,94245,94337,94269,94201,94230,94317,94259,94272,94178,94102,94210,94111,94200,94249,94192,94334,94279,94200,94323,94146,94281,94398,94264,94290,94243,94217,94272,94216,94167,94199,94148,94226,94339,94330,94287,94273,94251,94291,94243,94247,94156,94302,94269,94213,94145,94162,94215,94291,94463,94316,94327,94176,94231,94260,94314,94353,94222,94312,94204,94227,94235,94254,94297,94298,94241,94284,94184,94222,94195,94302,94208,94244,94241,94164,94140,94321,94298,94233,94202,94255,94090,94236,94293,94265,94212,94430,94288,94263,94267,94285,94221,
543.10866,94629,94677,94659,94653,94629,94666,94697,94734,94683,94713,94806,94554,94544,94713,94688,94765,94604,94654,94595,94580,94687,94623,94645,94744,94719,94698,94630,94614,94815,94783,94635,94837,94719,94688,94817,94667,94579,94651,94684,94597,94818,94612,94614,94773,94575,94675,94742,94677,94712,94605,94663,94817,94652,94688,94707,94675,94680,94658,94741,94742,94709,94647,94585,94829,94671,94680,94601,94565,94576,94680,94659,94580,94654,94626,94621,94645,94610,94695,94608,94714,94618,94644,94645,94688,94603,94666,94656,94659,94762,94645,94677,94595,94668,94705,94792,94719,94688,94588,94777,94748,
543.17837,94956,94798,94891,94945,94989,95030,94986,95009,95041,94934,95027,94961,95035,94959,94920,94986,94926,94932,94950,94972,94931,94928,94841,94935,94875,94991,94955,95026,95000,95027,94986,94939,95136,95069,94986,94907,95065,94971,95005,95035,94946,95067,95020,94838,94999,94894,95012,95080,94951,94867,94979,95039,94965,94980,94986,94960,95008,95102,95034,94879,94935,94820,94892,94866,95012,94865,94836,94879,95031,95022,94964,94957,94972,94790,95054,95167,94917,94934,94960,94980,94936,94988,94882,94931,94878,94916,94964,95080,94991,94934,95175,95079,94915,95021,94973,94952,94841,94941,95004,94895,
543.24808,94754,94793,94821,94808,94720,94772,94862,94819,94911,94796,94760,94694,94839,94888,94703,94792,94726,94680,94721,94834,94787,94901,94842,94855,94805,94851,94596,94803,94805,94820,94834,94899,94781,94908,94806,94990,94894,94649,94840,94722,94906,94764,94787,94853,94841,94721,94891,94753,94777,94809,94852,94763,94705,94883,94823,94892,94890,94851,94810,94750,94817,94709,94683,94890,94899,94846,94818,94804,94670,94772,94791,94897,94863,94776,94851,94830,94856,94863,94946,94828,94808,94649,94728,94731,94772,94707,94721,94600,94775,94784,94810,94811,94767,94725,94775,94758,94878,94778,94884,94925,
543.31779,95892,95985,95954,95886,96036,95895,95925,95933,96000,95934,96051,96010,95863,95916,95907,95934,95938,95834,95858,95879,95978,95979,95954,95835,95993,95910,96009,95906,95925,95882,95901,95710,96054,95839,96124,95992,95902,95984,95845,95903,95918,95962,96036,95902,96055,95928,95966,95993,95855,95883,95914,95788,95843,95873,95852,95868,96060,95854,96012,95951,95961,95962,95977,95927,95951,95854,95857,95826,95907,95912,95861,95863,95795,95791,95851,95852,95857,95841,95789,95880,96025,95910,95934,95898,95864,95839,95914,95972,95871,95896,95903,95914,95985,95913,95985,95866,96019,95935,95905,95885,
543.3875,94685,94558,94581,94568,94527,94604,94640,94638,94523,94660,94554,94582,94450,94533,94520,94685,94597,94626,94390,94574,94555,94478,94652,94608,94620,94655,94632,94556,94476,94563,94512,94611,94456,94669,94498,94535,94653,94483,94530,94602,94570,94611,94745,94748,94568,94647,94526,94682,94552,94452,94501,94550,94579,94583,94631,94714,94698,94519,94471,94616,94358,94447,94468,94572,94470,94566,94585,94607,94448,94632,94457,94586,94610,94419,94542,94577,94511,94544,94540,94615,94597,94468,94576,94601,94642,94473,94372,94667,94593,94553,94557,94580,94508,94613,94607,94470,94606,94568,94574,94618,
543.45721,95702,95530,95556,95767,95643,95580,95614,95714,95679,95684,95615,95568,95428,95647,95743,95583,95603,95670,95647,95603,95649,95516,95772,95604,95671,95717,95508,95746,95659,95660,95718,95677,95678,95765,95582,95643,95497,95631,95745,95581,95592,95674,95617,95648,95652,95596,95634,95659,95598,95566,95557,95673,95554,95612,95702,95600,95705,95723,95638,95450,95589,95588,95491,95654,95629,95477,95620,95585,95628,95661,95757,95686,95766,95680,95681,95718,95721,95692,95682,95769,95658,95695,95585,95644,95606,95683,95608,95753,95719,95558,95609,95626,95726,95715,95768,95687,95791,95805,95646,95676,
543.52692,95179,95297,95231,95276,95236,95135,95175,95284,95217,95232,95114,95175,95119,95181,95138,95164,95224,95069,95173,95211,95173,95151,95252,95183,95216,95178,95332,95238,95110,95260,95111,95378,95075,95316,95146,95279,95155,95068,95145,95277,95190,95267,95226,95130,95307,95281,95251,95179,95337,95228,95208,95194,95078,95147,95085,95234,95284,95264,95167,95259,95142,95201,95251,95163,95090,95271,95083,95403,95181,95213,95228,95196,95242,95185,95274,95319,95081,95199,95144,95198,95307,95265,95169,95278,95268,95292,95246,95177,95403,95176,95199,95140,95198,95250,95330,95180,95082,95120,95276,95244,
543.59662,94596,94636,94607,94631,94623,94514,94486,94514,94535,94619,94543,94529,94599,94440,94541,94647,94519,94542,94396,94641,94566,94515,94497,94493,94607,94626,94554,94702,94551,94543,94571,94570,94543,94635,94566,94664,94704,94656,94605,94555,94585,94513,94639,94597,94673,94710,94700,94527,94587,94505,94580,94542,94578,94559,94597,94552,94607,94619,94594,94631,94604,94638,94609,94583,94516,94512,94557,94626,94540,94697,94488,94529,94633,94557,94581,94627,94536,94682,94675,94637,94651,94615,94505,94568,94544,94575,94562,94595,94584,94567,94597,94587,94479,94546,94572,94472,94745,94555,94690,94515,
543.66633,94812,94889,94820,94931,94761,94978,94943,94788,94853,94793,94779,94845,94764,94881,94825,94829,94752,94789,94889,94916,94831,94849,94944,94783,94812,94875,94783,94849,94870,94933,94798,94854,94829,94985,95079,94836,94786,94787,94921,94870,94961,94932,94878,94803,95012,94903,94745,94880,94828,94859,94938,94905,94655,94829,94686,94812,94956,94745,94947,94744,94718,94914,94670,94904,94851,94860,94822,94714,94775,94911,94709,94879,94843,94779,94832,94751,94779,94765,94850,94837,94815,94870,94878,94749,94649,94897,94835,94738,94773,94819,94830,94929,94887,94879,94881,94806,94862,94811,94957,94877,
543.73604,94810,94774,94756,94615,94767,94695,94648,94764,94758,94717,94640,94812,94839,94762,94790,94794,94816,94690,94556,94716,94782,94764,94819,94711,94756,94720,94678,94685,94718,94670,94868,94793,94682,94632,94693,94697,94741,94688,94728,94823,94756,94671,94705,94738,94750,94621,94661,94607,94773,94741,94869,94796,94687,94770,94654,94695,94760,94795,94727,94823,94689,94678,94835,94759,94700,94602,94626,94812,94641,94781,94716,94809,94611,94691,94802,94756,94594,94841,94617,94741,94750,94656,94672,94725,94598,94609,94666,94819,94699,94773,94632,94672,94710,94748,94696,94711,94720,94761,94838,94759,
543.80574,95527,95532,95530,95504,95392,95544,95558,95565,95663,95620,95519,95548,95478,95514,95428,95446,95561,95408,95533,95580,95581,95491,95467,95439,95471,95454,95411,95597,95567,95546,95456,95582,95471,95545,95438,95609,95470,95528,95533,95474,95472,95468,95541,95613,95506,95514,95524,95438,95639,95595,95500,95490,95455,95460,95447,95592,95478,95480,95378,95347,95444,95536,95443,95461,95593,95523,95486,95594,95506,95433,95488,95588,95460,95522,95455,95501,95477,95600,95458,95515,95508,95484,95555,95494,95530,95565,95419,95515,95526,95471,95536,95487,95498,95534,95349,95651,95521,95724,95540,95551,
543.87544,95168,95330,95322,95290,95265,95229,95398,95248,95287,95355,95334,95221,95246,95362,95276,95464,95287,95278,95243,95337,95276,95197,95390,95327,95367,95327,95393,95255,95143,95319,95368,95252,95368,95434,95339,95352,95225,95146,95300,95341,95272,95285,95382,95368,95319,95289,95269,95331,95236,95279,95251,95346,95259,95467,95220,95370,95227,95431,95361,95269,95399,95275,95391,95244,95508,95314,95227,95259,95197,95409,95236,95280,95286,95381,95259,95288,95285,95427,95289,95371,95269,95263,95221,95250,95296,95341,95278,95263,95362,95269,95355,95305,95240,95276,95332,95272,95226,95367,95402,95283,
543.94515,94969,95043,94983,95031,95015,94882,95035,95039,95074,94951,95001,94842,94924,94957,94944,94995,94922,94934,94869,94961,94909,95015,95014,94976,94999,94968,95007,95071,94987,94883,94999,95048,94972,95076,94997,95013,95033,95004,94984,95022,94941,95054,94948,94986,95042,94994,94936,94980,95035,94967,94980,95028,94919,94839,94836,95116,94926,95035,94917,94953,95046,94949,95062,94867,94929,95143,94964,94919,95051,94978,94905,94887,94974,94829,94883,94870,95033,94954,95045,94910,94996,94893,95053,94917,94943,95031,94933,94993,94791,94922,94859,95060,95030,95083,94973,95027,94960,94988,94961,95022,
544.01485,94808,94842,94790,94695,94800,94823,94657,94819,94789,94770,94748,94602,94685,94675,94735,94869,94840,94689,94739,94676,94790,94757,94793,94692,94844,94823,94670,94737,94772,94673,94767,94843,94806,94806,94780,94687,94830,94757,94822,94720,94763,94869,94793,94729,94921,94763,94737,94839,94748,94813,94735,94804,94733,94764,94688,94758,94733,94795,94755,94762,94701,94845,94748,94904,94851,94800,94901,94811,94638,94795,94732,94768,94740,94609,94836,94793,94915,94750,94761,94765,94773,94806,94694,94632,94658,94822,94732,94756,94746,94756,94792,94814,94856,94787,94707,95169,94746,94890,94870,94738,
544.08455,94623,94725,94679,94695,94655,94682,94764,94727,94681,94705,94726,94822,94722,94767,94711,94570,94697,94699,94716,94620,94620,94787,94686,94705,94771,94792,94725,94629,94611,94690,94703,94621,94731,94794,94807,94652,94707,94685,94806,94719,94691,94783,94608,94817,94740,94805,94706,94643,94817,94733,94709,94594,94787,94798,94607,94766,94795,94624,94707,94759,94604,94618,94694,94744,94677,94632,94767,94768,94678,94698,94692,94744,94685,94754,94680,94736,94807,94710,94892,94648,94626,94729,94680,94697,94697,94715,94750,94538,94761,94771,94667,94800,94679,94779,94722,95406,94721,94724,94739,94767,
544.15425,94677,94792,94764,94740,94857,94774,94715,94899,94774,94919,94642,94872,94697,94760,94903,94803,94710,94732,94746,94820,94707,94720,94707,94875,94895,94709,94688,94885,94682,94834,94844,94699,94764,94807,94760,94823,94859,94797,94742,94857,94770,94739,94930,94838,94813,94701,94872,94806,94783,94806,94803,94725,94709,94721,94691,94879,94760,94746,94812,94823,94829,94781,94771,94769,94754,94732,94728,94758,94957,94960,94870,94812,94808,94791,94821,94837,94787,94940,94826,94689,94861,94794,94756,94797,94865,94782,94765,94842,94724,94749,94844,94758,94832,94773,94844,95385,94992,94848,94790,94913,
544.22395,95047,95048,95018,95051,94858,94949,95001,94965,94964,95055,95133,95042,95046,95011,94972,95117,94905,94959,94955,95045,94885,95006,95144,94926,95073,94895,95077,95070,95064,95043,94915,94944,95034,94931,95024,95036,94990,94846,94860,94914,94932,95093,94934,94940,94801,95034,95065,95131,95138,95024,94980,94992,94880,94962,95020,95014,94990,94969,94978,94954,94864,95010,94892,95068,95097,95073,94945,95026,94974,95018,94929,94867,95033,94951,94918,94978,95020,94978,94923,95124,94992,94968,94982,94904,94960,95062,94947,94962,95127,95039,94932,94992,95044,94940,95106,95754,94961,95094,95048,94935,
544.29365,95355,95369,95242,95388,95311,95382,95361,95257,95373,95394,95321,95306,95315,95337,95450,95297,95335,95309,95361,95320,95318,95262,95364,95266,95487,95344,95380,95330,95306,95456,95244,95343,95386,95462,95396,95308,95385,95408,95220,95412,95369,95372,95352,95374,95338,95430,95309,95438,95280,95358,95428,95485,95355,95373,95353,95321,95309,95351,95426,95369,95452,95269,95341,95406,95367,95474,95176,95440,95292,95381,95268,95403,95349,95325,95467,95396,95462,95410,95327,95444,95474,95321,95238,95314,95481,95434,95363,95344,95378,95356,95386,95264,95330,95243,95320,96137,95330,95376,95400,95346,
544.36335,95399,95355,95405,95506,95382,95302,95402,95481,95386,95369,95450,95427,95407,95412,95341,95430,95437,95251,95433,95377,95363,95507,95363,95358,95609,95529,95329,95460,95436,95383,95466,95393,95373,95493,95382,95422,95287,95283,95390,95432,95492,95413,95336,95409,95336,95386,95529,95355,95399,95471,95555,95516,95410,95523,95405,95378,95347,95498,95577,95374,95453,95343,95475,95476,95342,95484,95358,95487,95383,95500,95384,95458,95403,95385,95388,95549,95374,95393,95366,95349,95461,95287,95302,95430,95333,95395,95324,95398,95342,95360,95367,95394,95555,95508,95406,96268,95420,95444,95422,95508,
544.43305,95090,95069,95135,95027,94997,95000,94987,95087,95057,95117,95071,95046,94926,95027,94989,95108,95044,94944,95073,95000,94909,94991,95197,94931,95178,95126,94992,95134,95028,95071,95069,94992,95005,95041,94963,95173,95095,95020,95049,94959,95135,95145,95009,94962,95059,94976,95053,95073,95194,95011,95013,95038,95080,95122,95003,95016,95033,95142,95123,95164,95078,94941,95026,95028,95125,95237,94954,95043,95036,95082,95169,95084,95122,95031,95169,95144,95105,95084,95174,95219,95267,95118,94984,95141,95043,95269,95010,95097,95128,95033,95076,95212,95116,95112,95167,95832,95149,95169,95067,95211,
544.50274,94705,94677,94604,94688,94677,94736,94756,94688,94646,94779,94724,94657,94659,94743,94776,94676,94777,94685,94714,94745,94759,94645,94712,94594,94602,94728,94634,94574,94795,94672,94797,94697,94614,94713,94739,94777,94718,94699,94750,94738,94774,94626,94702,94800,94593,94627,94751,94764,94753,94678,94737,94650,94561,94733,94627,94722,94674,94702,94606,94728,94740,94727,94714,94691,94834,94669,94689,94556,94677,94568,94525,94643,94602,94498,94703,94825,94773,94707,94635,94742,94616,94635,94546,94783,94687,94738,94818,94698,94900,94614,94736,94682,94682,94569,94849,95622,94684,94697,94696,94652,
544.57244,94573,94467,94454,94437,94539,94337,94448,94609,94520,94576,94432,94469,94359,94561,94491,94426,94460,94396,94542,94428,94532,94479,94545,94413,94641,94517,94585,94518,94432,94420,94337,94539,94562,94598,94581,94506,94499,94541,94444,94499,94436,94401,94658,94425,94603,94524,94403,94676,94597,94529,94566,94417,94425,94501,94461,94513,94551,94534,94521,94507,94464,94353,94375,94397,94461,94482,94463,94423,94472,94476,94509,94498,94572,94460,94485,94631,94624,94499,94636,94436,94482,94404,94546,94387,94464,94442,94604,94601,94370,94425,94510,94496,94460,94420,94497,95398,94529,94535,94451,94633,
544.64214,94402,94299,94458,94473,94462,94351,94205,94404,94392,94377,94415,94473,94313,94458,94239,94213,94237,94366,94396,94234,94403,94357,94316,94341,94476,94366,94315,94429,94415,94338,94335,94425,94171,94404,94440,94328,94459,94368,94306,94462,94411,94392,94355,94363,94428,94379,94388,94393,94395,94373,94500,94462,94268,94236,94388,94243,94374,94371,94556,94336,94373,94297,94309,94267,94378,94461,94331,94279,94256,94388,94241,94340,94314,94339,94315,94455,94319,94466,94368,94290,94372,94365,94306,94316,94323,94303,94373,94299,94302,94351,94422,94400,94386,94321,94341,94712,94430,94394,94333,94400,
544.71183,94221,94349,94287,94348,94228,94127,94288,94338,94236,94155,94408,94256,94230,94437,94352,94255,94195,94244,94306,94264,94298,94184,94380,94319,94303,94174,94338,94359,94273,94213,94276,94271,94181,94273,94334,94312,94395,94349,94185,94227,94238,94384,94256,94283,94288,94450,94231,94288,94397,94433,94248,94164,94187,94290,94208,94356,94226,94255,94310,94346,94161,94165,94221,94214,94233,94340,94296,94242,94123,94172,94329,94200,94291,94142,94210,94227,94345,94248,94279,94278,94248,94220,94258,94268,94214,94293,94286,94114,94394,94195,94302,94182,94272,94213,94338,94438,94239,94309,94366,94351,
544.78153,94327,94372,94272,94354,94252,94216,94341,94487,94395,94435,94423,94398,94294,94453,94268,94328,94360,94271,94420,94291,94410,94405,94295,94248,94370,94327,94426,94439,94367,94302,94250,94410,94369,94469,94431,94302,94405,94278,94381,94332,94328,94308,94410,94251,94403,94396,94354,94362,94388,94295,94299,94346,94272,94242,94333,94467,94413,94387,94351,94351,94362,94204,94388,94365,94332,94321,94226,94299,94318,94409,94321,94168,94363,94267,94207,94278,94312,94321,94415,94288,94465,94358,94376,94325,94196,94349,94323,94313,94244,94315,94275,94364,94378,94338,94388,94382,94350,94336,94406,94370,
